Payment Submission Detail Report,1.0,2018-02-13 to 2018-02-13,,,,,,,
batch_id,merchant_id,batch_date,request_id,merchant_ref_number,trans_ref_no,payment_method,currency,amount,transaction_type,payment_processor
"20068741761","uma_garage_parcs","2018-02-13","5184571688456340703070","636540359686693692","421812705XEKEGD2IB301","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184571756116343203070","636540359751881742","421811818XEKHQD2KEB3W","American Express","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184572585876334703088","636540360583062852","421808256XEKI3D2KHZAH","Visa","USD","20.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184575309406081003058","636540363306305969","421809467XEKJ0D2KVESO","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184575921406301003067","636540363917097758","421810456XEKIDD2KSSX4","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184576377186324603082","636540364372121846","421816402XEKILD2KTG9P","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184576664716694103059","636540364661634916","421815112XEKI5D8YS7RI","Visa","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184578441336796203069","636540366439516000","421807399XEKHDD8YMNNQ","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184582409456470703016","636540370408311607","421814948XEKEED2L4XHY","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184583607916233103091","636540371605245800","421814078XEKL8D2KVBB8","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184584394276269303091","636540372392724061","421810991XEKIOD2KV8YJ","MasterCard","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184586741066673203016","636540374738709748","421818355XEKE7D2L5006","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184587129956690003016","636540375127645594","421821329XEKI4D2KI1SR","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184587191786692003016","636540375190354801","421817167XEKELD2IB5PD","Discover","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184587610316888003094","636540375608964625","421815061XEKEBD2L510B","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184587856136898203094","636540375853492800","421817760XEKL6D2KTFXA","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184587985986904203094","636540375983653598","421814494XEKIKD2KTB9U","MasterCard","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184588053096907303094","636540376051458936","421813383XEKHPD2KEARG","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184588221816914903094","636540376220361906","421817568XEKHAD2KC0WW","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184588261566916803094","636540376259250118","421814984XEKEED2L4YCX","Visa","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184589669616696103058","636540377667933592","421815684XEKI0D2KI3R7","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184590053046106103062","636540378049143384","421822244XEKL2D2KFOCG","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184590095596108103062","636540378093940026","421818470XEKHDD8YMP85","MasterCard","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184590183596112203062","636540378181921920","421825002XEKIVD2KVHYM","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184590988646907403053","636540378986311723","421820359XEKI9D2KSU8X","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591007276908003053","636540379005794893","421825106XEKEDD2L4ZWZ","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591018336908403053","636540379017133219","421819354XEKDZD2I2KZY","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591163036914703053","636540379161162187","421822936XEKHZD2KI6UA","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591289716920203053","636540379288354571","421816385XEKEOD2IB368","American Express","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591393016924703053","636540379391815575","421820756XEKE5D2I2IMT","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591539116930703053","636540379537573125","421817677XEKEHD2IB4IX","MasterCard","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591679516845003023","636540379678072301","421817985XEKITD2KUYTY","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591756536848803023","636540379754372105","421825904XEKI0D2KI41K","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184591920766857203023","636540379919580910","421816390XEKEOD2IB39O","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184592315006211703055","636540380312118051","421826015XEKE4D2I2KPB","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184592342416213303055","636540380340517579","421817991XEKITD2KUYWX","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184592520026221303055","636540380518502929","421819182XEKDPD2GR8HY","Discover","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184592539186222503055","636540380537947035","421818497XEKHDD8YMPK5","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184592849076023903024","636540380845611950","421821146XEKHBD2KC1JO","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184593500026415803059","636540381498576476","421825824XEKI2D2KI223","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184593700126424903059","636540381698619470","421822266XEKL2D2KFOTP","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184594228136324703072","636540382225385193","421818988XEKEAD2L51A5","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184594414376330903072","636540382412189241","421820681XEKIDD2KSVGS","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184594472616331003074","636540382469964897","421819088XEKHWD2KFPRV","MasterCard","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184594580556335203074","636540382577908495","421821864XEKE8D2L52WC","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184594989336351503074","636540382987999218","421828204XEKEOD2IB3OQ","MasterCard","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184595120526201903060","636540383118424148","421827509XEKIND2KV6AE","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184595298566212003060","636540383296757128","421826730XEKILD2KTIT5","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184595802716359903083","636540383798818217","421823642XEKIJD2KTID6","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184595909006364603083","636540383907562627","421820899XEKDVD2HS0IP","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184596238706381603083","636540384236868997","421825943XEKI0D2KI4OE","MasterCard","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184596459196162603085","636540384456486805","421825442XEKDYD2HOHNQ","Discover","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184596600516169903085","636540384598386785","421828323XEKEKD2IB8KZ","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184596711436174603085","636540384709289481","421827031XEKL6D2KTH4R","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184597327546200803085","636540385326074443","421824645XEKI5D8YSAN4","MasterCard","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184597599436457603074","636540385597686435","421821095XEKJ0D2KVHW5","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184597741896464203074","636540385738951625","421823764XEKL3D2KI3XQ","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184597811996467203074","636540385810507107","421826836XEKIMD2KV9LN","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184597936826472303074","636540385934779457","421827932XEKITD2KUZPN","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184598186876520103086","636540386184141302","421829322XEKEJD2IB5UW","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184598315456525703086","636540386313593120","421830114XEKDQD2HRXPS","MasterCard","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184600160956899303063","636540388158778037","421829722XEKHLD2KEDNJ","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184600442376395403092","636540388439615750","421824165XEKHHD2KC1JF","MasterCard","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184600596976500903084","636540388593586506","421824565XEKIPD2KV3YW","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184601691746875403020","636540389689978238","421824573XEKIPD2KV449","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184602299396666703072","636540390298002974","421829167XEKE3D2I2N9D","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184603122596706003072","636540391121188102","421827661XEKI8D8YSDM3","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184603149086707403072","636540391147168057","421829173XEKE3D2I2NEG","MasterCard","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184603410156717503072","636540391408790334","421831134XEKICD2KSXBP","MasterCard","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184603660286727503072","636540391658395474","421826381XEKDXD8YGQ6I","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184605242156877503093","636540393240774154","421830560XEKLAD2KVGJB","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184605740946742003088","636540393739403433","421833430XEKIWD2KVIPI","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184606038936755503088","636540394036553515","421827585XEKIND2KV7VG","American Express","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184606481576856603018","636540394476840709","421835515XEKI6D2KST2U","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184606849116792603088","636540394847681877","421830964XEKHXD2KFT38","Visa","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184608099156968503068","636540396096571189","421838201XEKICD2KSXZS","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184608924406543303050","636540396922234509","421829485XEKI3D2KI4AX","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184608984356545903050","636540396982949731","421831261XEKE1D2I2LGJ","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184609671086645803016","636540397669594041","421832468XEKIID2KTJX9","MasterCard","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184610152836682703049","636540398151416032","421831999XEKKSD8YQGZT","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184610283236687903049","636540398281997218","421838715XEKEFD8YGQ1Q","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184610568866698403049","636540398566428516","421837631XEKE3D2I2ODP","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184610953076811203022","636540398950418172","421835141XEKHYD2KFTM0","MasterCard","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184612079846757803049","636540400076431672","421832268XEKIED2KTGS5","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184612382766966203057","636540400379667988","421834195XEKL8D2KVFFH","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184612477406969903057","636540400475672381","421835271XEKHHD2KC389","Discover","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184615500416231403018","636540403498812978","421841449XEKE0D2I2OTK","MasterCard","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184616290006322103093","636540404286984624","421837385XEKIPD2KV639","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184619407236301403062","636540407404390121","421843237XEKHTD2KFSM0","MasterCard","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184619675736140703022","636540407671861329","421841853XEKL4D2KI9HG","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184619839426320403062","636540407837058556","421840961XEKHCD2KC883","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184619914696324403062","636540407913387661","421847104XEKIQD2KVFHD","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184619998526153503022","636540407996587445","421845409XEKELD2IBA4T","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184620169566161303022","636540408167785425","421840567XEKDWD2HS3RC","Visa","USD","8.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184620846286190903022","636540408844400053","421847902XEKEND2IB83V","Visa","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184622520636517103018","636540410518009523","421846813XEKEBD2L55OB","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184622576716518903018","636540410575257815","421847408XEKHRD2KEGCM","MasterCard","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184624030366494603066","636540412028278002","421843259XEKHTD2KFT3F","Discover","USD","10.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184624732206459303073","636540412730896132","421837585XEKHAD2KC5OV","Visa","USD","5.25","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184624865706466103073","636540412863353803","421843351XEKIID2KTLRQ","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184625181006487903073","636540413179319817","421839796XEKIGD95CBC9","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184625555086507503073","636540413553276339","421834997XEKIBD2KSVJJ","MasterCard","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184627198336524603075","636540415196096793","421842342XEKL8D2KVH2P","MasterCard","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184627251726527803075","636540415248471851","421843266XEKHTD2KFTDP","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184628265086905203093","636540416263322123","421845821XEKDSD2HS57R","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184628676046924103093","636540416674594533","421839596XEKHDD8YMU5U","Visa","USD","1.75","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184629431216310603054","636540417427735537","421847519XEKHVD2KFWOT","Visa","USD","7.00","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184629711386324303054","636540417708055652","421844932XEKEDD2L54V2","Visa","USD","3.50","ics_bill","Vital"
"20068741761","uma_garage_parcs","2018-02-13","5184629903816333903054","636540417902516244","421844544XEKIKD2KTGOJ","Visa","USD","7.00","ics_bill","Vital"
